ID,Name,Equipment,BodyPart,Target,Synergist,URL,Img
2980,Dumbbell Renegade Row,Dumbbell,"Back, Waist",,,https://www.gymvisual.com/illustrations/7280-dumbbell-renegade-row.html,https://www.gymvisual.com/13301-large_default/dumbbell-renegade-row.jpg
2981,Dumbbell Renegade Row (female),Dumbbell,"Back, Waist",,,https://www.gymvisual.com/illustrations/7281-dumbbell-renegade-row-female.html,https://www.gymvisual.com/13303-large_default/dumbbell-renegade-row-female.jpg
2982,Dumbbell Alternating Floor Press,Dumbbell,Chest,,,https://www.gymvisual.com/illustrations/7282-dumbbell-alternating-floor-press.html,https://www.gymvisual.com/13305-large_default/dumbbell-alternating-floor-press.jpg
2983,Dumbbell Alternating Floor Press (female),Dumbbell,Chest,,,https://www.gymvisual.com/illustrations/7283-dumbbell-alternating-floor-press-female.html,https://www.gymvisual.com/13307-large_default/dumbbell-alternating-floor-press-female.jpg
2984,Pistol Squat to Box,Body weight,Thighs,,,https://www.gymvisual.com/illustrations/7284-pistol-squat-to-box.html,https://www.gymvisual.com/13309-large_default/pistol-squat-to-box.jpg
2985,Pistol Squat to Box (female),Body weight,Thighs,,,https://www.gymvisual.com/illustrations/7285-pistol-squat-to-box-female.html,https://www.gymvisual.com/13311-large_default/pistol-squat-to-box-female.jpg
2986,Weighted Hammer Grip Pull-up on Dip Cage,Weighted,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head, Teres Major, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/6511-weighted-hammer-grip-pull-up-on-dip-cage.html,https://www.gymvisual.com/12313-large_default/weighted-hammer-grip-pull-up-on-dip-cage.jpg
2987,Weighted Close Grip Chin-up on Dip Cage,Weighted,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head, Teres Major, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/6512-weighted-close-grip-chin-up-on-dip-cage.html,https://www.gymvisual.com/12316-large_default/weighted-close-grip-chin-up-on-dip-cage.jpg
2988,Squat mobility (female),Barbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Soleus",https://www.gymvisual.com/illustrations/6514-squat-mobility-female.html,https://www.gymvisual.com/12323-large_default/squat-mobility-female.jpg
2989,Squat mobility Complex,Body weight,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Hamstrings, Sartorius, Soleus",https://www.gymvisual.com/illustrations/6515-squat-mobility-complex.html,https://www.gymvisual.com/12326-large_default/squat-mobility-complex.jpg
2990,Barbell Walk Calves Activation,Barbell,Thighs,"Gluteus Maximus, Quadriceps","Gastrocnemius, Sartorius, Soleus",https://www.gymvisual.com/illustrations/6516-barbell-walk-calves-activation.html,https://www.gymvisual.com/12329-large_default/barbell-walk-calves-activation.jpg
2991,Rollball Seated Single Leg Shoulder Flexor Depresor Retractor,Rollball,Chest,,,https://www.gymvisual.com/illustrations/6517-rollball-seated-single-leg-shoulder-flexor-depresor-retractor.html,https://www.gymvisual.com/12332-large_default/rollball-seated-single-leg-shoulder-flexor-depresor-retractor.jpg
2992,Calf self massage with barbell (female),Barbell,Calves,"Gastrocnemius, Hamstrings, Soleus, Tibialis Anterior",,https://www.gymvisual.com/illustrations/6518-calf-self-massage-with-barbell-female.html,https://www.gymvisual.com/12335-large_default/calf-self-massage-with-barbell-female.jpg
2993,Kettlebell Goblet Squat Mobility,Kettlebell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Soleus",https://www.gymvisual.com/illustrations/6519-kettlebell-goblet-squat-mobility.html,https://www.gymvisual.com/12338-large_default/kettlebell-goblet-squat-mobility.jpg
2994,Self Anterior Calf Foam Rolling,Roll,Calves,Tibialis Anterior,,https://www.gymvisual.com/illustrations/6520-self-anterior-calf-foam-rolling.html,https://www.gymvisual.com/12341-large_default/self-anterior-calf-foam-rolling.jpg
2995,Band Single Arm Shoulder Press (female),Band,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/6524-band-single-arm-shoulder-press-female.html,https://www.gymvisual.com/12347-large_default/band-single-arm-shoulder-press-female.jpg
2996,Band Single Arm Shoulder Press,Band,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",https://www.gymvisual.com/illustrations/6525-band-single-arm-shoulder-press.html,https://www.gymvisual.com/12350-large_default/band-single-arm-shoulder-press.jpg
2997,Band Assisted Pull-Up (VERSION 3),Band,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Levator Scapulae, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/6526-band-assisted-pull-up-version-3.html,https://www.gymvisual.com/12351-large_default/band-assisted-pull-up-version-3.jpg
2998,Seated Ankle Stretch,Body weight,Calves,Tibialis Anterior,,https://www.gymvisual.com/illustrations/6527-seated-ankle-stretch.html,https://www.gymvisual.com/12356-large_default/seated-ankle-stretch.jpg
2999,Resistance Band Standing Back Achilles Stretch,Resistance Band,Calves,"Gastrocnemius, Soleus, Tibialis Anterior",,https://www.gymvisual.com/illustrations/6528-resistance-band-standing-back-achilles-stretch.html,https://www.gymvisual.com/12359-large_default/resistance-band-standing-back-achilles-stretch.jpg
3000,Resistance Band Standing Forward Achilles Stretch,Resistance Band,Calves,"Gastrocnemius, Soleus",,https://www.gymvisual.com/illustrations/6529-resistance-band-standing-forward-achilles-stretch.html,https://www.gymvisual.com/12362-large_default/resistance-band-standing-forward-achilles-stretch.jpg
3001,Squats - Knee Position,,,,,https://www.gymvisual.com/illustrations/6530-squats-knee-position.html,https://www.gymvisual.com/12365-large_default/squats-knee-position.jpg
3002,Single Arm Push-up (on knees),Body weight,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii",https://www.gymvisual.com/illustrations/6535-single-arm-push-up-on-knees.html,https://www.gymvisual.com/12371-large_default/single-arm-push-up-on-knees.jpg
3003,Briskly Walking (female),Body weight,Cardio,,,https://www.gymvisual.com/illustrations/6540-briskly-walking-female.html,https://www.gymvisual.com/12456-large_default/briskly-walking-female.jpg
3004,Briskly Walking,Body weight,Cardio,,,https://www.gymvisual.com/illustrations/6541-briskly-walking.html,https://www.gymvisual.com/12459-large_default/briskly-walking.jpg
3005,Resistance Band Seated Hip Abduction (female),Resistance Band,Hips,Gluteus Medius,Tensor Fasciae Latae,https://www.gymvisual.com/illustrations/6542-resistance-band-seated-hip-abduction-female.html,https://www.gymvisual.com/12462-large_default/resistance-band-seated-hip-abduction-female.jpg
3006,Resistance Band Seated Hip Abduction,Resistance Band,Hips,Gluteus Medius,Tensor Fasciae Latae,https://www.gymvisual.com/illustrations/6543-resistance-band-seated-hip-abduction.html,https://www.gymvisual.com/12465-large_default/resistance-band-seated-hip-abduction.jpg
3007,Resistance Band Leg Extension,Resistance Band,Thighs,Quadriceps,Sartorius,https://www.gymvisual.com/illustrations/6544-resistance-band-leg-extension.html,https://www.gymvisual.com/12468-large_default/resistance-band-leg-extension.jpg
3008,Resistance Band Leg Extension (female),Resistance Band,Thighs,Quadriceps,Sartorius,https://www.gymvisual.com/illustrations/6545-resistance-band-leg-extension-female.html,https://www.gymvisual.com/12471-large_default/resistance-band-leg-extension-female.jpg
3009,Stair Up (female),Body weight,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",https://www.gymvisual.com/illustrations/6546-stair-up-female.html,https://www.gymvisual.com/12394-large_default/stair-up-female.jpg
3010,EZ Bar Lying Bent Arms Pullover,EZ Barbell,Back,Latissimus Dorsi,"Deltoid Posterior, Pectoralis Major Sternal Head, Teres Major, Triceps Brachii",https://www.gymvisual.com/illustrations/6547-ez-bar-lying-bent-arms-pullover.html,https://www.gymvisual.com/12474-large_default/ez-bar-lying-bent-arms-pullover.jpg
3011,Incline Scapula Push up,Body weight,Chest,Serratus Anterior,,https://www.gymvisual.com/illustrations/6548-incline-scapula-push-up.html,https://www.gymvisual.com/12400-large_default/incline-scapula-push-up.jpg
3012,Scapula Dips,Body weight,Back,,,https://www.gymvisual.com/illustrations/6549-scapula-dips.html,https://www.gymvisual.com/12403-large_default/scapula-dips.jpg
3013,Low Glute Bridge on floor,Body weight,Hips,Gluteus Maximus,,https://www.gymvisual.com/illustrations/6550-low-glute-bridge-on-floor.html,https://www.gymvisual.com/12406-large_default/low-glute-bridge-on-floor.jpg
3014,Low Glute Bridge on floor (female),Body weight,Hips,Gluteus Maximus,,https://www.gymvisual.com/illustrations/6551-low-glute-bridge-on-floor-female.html,https://www.gymvisual.com/12409-large_default/low-glute-bridge-on-floor-female.jpg
3015,Curl-up (female),Body weight,Waist,Rectus Abdominis,Obliques,https://www.gymvisual.com/illustrations/6552-curl-up-female.html,https://www.gymvisual.com/12477-large_default/curl-up-female.jpg
3016,Curl-up,Body weight,Waist,Rectus Abdominis,Obliques,https://www.gymvisual.com/illustrations/6553-curl-up.html,https://www.gymvisual.com/12480-large_default/curl-up.jpg
3017,Barbell Pendlay Row,Barbell,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior",https://www.gymvisual.com/illustrations/6554-barbell-pendlay-row.html,https://www.gymvisual.com/12418-large_default/barbell-pendlay-row.jpg
3018,Standing Calf Raise (female),Body weight,Calves,Gastrocnemius,Soleus,https://www.gymvisual.com/illustrations/6555-standing-calf-raise-female.html,https://www.gymvisual.com/12421-large_default/standing-calf-raise-female.jpg
3019,Bench Pull-ups,Body weight,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/6556-bench-pull-ups.html,https://www.gymvisual.com/12424-large_default/bench-pull-ups.jpg
3020,Bench Pull-ups (female),Body weight,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",https://www.gymvisual.com/illustrations/6557-bench-pull-ups-female.html,https://www.gymvisual.com/12427-large_default/bench-pull-ups-female.jpg
3021,Scapula Push-up,Body weight,Chest,Serratus Anterior,Trapezius Middle Fibers,https://www.gymvisual.com/illustrations/6558-scapula-push-up.html,https://www.gymvisual.com/12430-large_default/scapula-push-up.jpg
3022,Band Lying Hip External Rotation (female),Body weight,Hips,,,https://www.gymvisual.com/illustrations/7286-band-lying-hip-external-rotation-female.html,https://www.gymvisual.com/13313-large_default/band-lying-hip-external-rotation-female.jpg
3023,Band Lying Hip Internal Rotation (female),Band,Hips,,,https://www.gymvisual.com/illustrations/7287-band-lying-hip-internal-rotation-female.html,https://www.gymvisual.com/13315-large_default/band-lying-hip-internal-rotation-female.jpg
3024,Band pull through (female),Band,Hips,,,https://www.gymvisual.com/illustrations/7288-band-pull-through-female.html,https://www.gymvisual.com/13317-large_default/band-pull-through-female.jpg
3025,Barbell Bench Front Squat (female),Barbell,"Hips, Thighs",,,https://www.gymvisual.com/illustrations/7289-barbell-bench-front-squat-female.html,https://www.gymvisual.com/13319-large_default/barbell-bench-front-squat-female.jpg
3026,Barbell Decline Close Grip To Skull Press (female),Barbell,Upper Arms,,,https://www.gymvisual.com/illustrations/7290-barbell-decline-close-grip-to-skull-press-female.html,https://www.gymvisual.com/13321-large_default/barbell-decline-close-grip-to-skull-press-female.jpg
3027,Barbell Drag Curl (female),Barbell,"Shoulders, Upper Arms",,,https://www.gymvisual.com/illustrations/7291-barbell-drag-curl-female.html,https://www.gymvisual.com/13323-large_default/barbell-drag-curl-female.jpg
3028,Barbell JM Bench Press (female),Barbell,Upper Arms,,,https://www.gymvisual.com/illustrations/7292-barbell-jm-bench-press-female.html,https://www.gymvisual.com/13325-large_default/barbell-jm-bench-press-female.jpg
3029,Barbell Reverse Wrist Curl (female),Barbell,Forearms,,,https://www.gymvisual.com/illustrations/7293-barbell-reverse-wrist-curl-female.html,https://www.gymvisual.com/13327-large_default/barbell-reverse-wrist-curl-female.jpg
3030,Barbell Split Squat,Barbell,"Hips, Thighs",,,https://www.gymvisual.com/illustrations/7294-barbell-split-squat.html,https://www.gymvisual.com/13329-large_default/barbell-split-squat.jpg
3031,Barbell Standing Close Grip Military Press (female),Barbell,Shoulders,,,https://www.gymvisual.com/illustrations/7295-barbell-standing-close-grip-military-press-female.html,https://www.gymvisual.com/13331-large_default/barbell-standing-close-grip-military-press-female.jpg
3032,Barbell Standing Wide Military Press (female),Barbell,Shoulders,,,https://www.gymvisual.com/illustrations/7296-barbell-standing-wide-military-press-female.html,https://www.gymvisual.com/13333-large_default/barbell-standing-wide-military-press-female.jpg
3033,Barbell Wrist Curl (female),Barbell,Forearms,,,https://www.gymvisual.com/illustrations/7297-barbell-wrist-curl-female.html,https://www.gymvisual.com/13335-large_default/barbell-wrist-curl-female.jpg
3034,Bent Leg Kickback (kneeling) (male),Body weight,Hips,,,https://www.gymvisual.com/illustrations/7298-bent-leg-kickback-kneeling-male.html,https://www.gymvisual.com/13337-large_default/bent-leg-kickback-kneeling-male.jpg
3035,Bent Leg Side Kick (kneeling) (male),Body weight,Hips,,,https://www.gymvisual.com/illustrations/7299-bent-leg-side-kick-kneeling-male.html,https://www.gymvisual.com/13339-large_default/bent-leg-side-kick-kneeling-male.jpg
3036,Bodyweight Kneeling Triceps Extension (female),Body weight,Upper Arms,,,https://www.gymvisual.com/illustrations/7300-bodyweight-kneeling-triceps-extension-female.html,https://www.gymvisual.com/13341-large_default/bodyweight-kneeling-triceps-extension-female.jpg
3037,Butt Kicks (male),Body weight,Cardio,,,https://www.gymvisual.com/illustrations/7301-butt-kicks-male.html,https://www.gymvisual.com/13343-large_default/butt-kicks-male.jpg
3038,Cable Alternate Shoulder Press (female),Cable,Shoulders,,,https://www.gymvisual.com/illustrations/7302-cable-alternate-shoulder-press-female.html,https://www.gymvisual.com/13345-large_default/cable-alternate-shoulder-press-female.jpg
3039,Cable Alternate Triceps Extension (female),Cable,Upper Arms,,,https://www.gymvisual.com/illustrations/7303-cable-alternate-triceps-extension-female.html,https://www.gymvisual.com/13347-large_default/cable-alternate-triceps-extension-female.jpg
3040,Cable Bar High Pulley Overhead Tricep Extension (female),Cable,Upper Arms,,,https://www.gymvisual.com/illustrations/7304-cable-bar-high-pulley-overhead-tricep-extension-female.html,https://www.gymvisual.com/13349-large_default/cable-bar-high-pulley-overhead-tricep-extension-female.jpg
3041,Cable Close Grip Curl (female),Cable,Upper Arms,,,https://www.gymvisual.com/illustrations/7305-cable-close-grip-curl-female.html,https://www.gymvisual.com/13351-large_default/cable-close-grip-curl-female.jpg
3042,Cable Concentration Curl (female),Cable,Upper Arms,,,https://www.gymvisual.com/illustrations/7306-cable-concentration-curl-female.html,https://www.gymvisual.com/13353-large_default/cable-concentration-curl-female.jpg
3043,Cable Concentration Extension (on knee) (female),Cable,Upper Arms,,,https://www.gymvisual.com/illustrations/7307-cable-concentration-extension-on-knee-female.html,https://www.gymvisual.com/13355-large_default/cable-concentration-extension-on-knee-female.jpg
3044,Cable Cross over Lateral Pulldown (female),Cable,Back,,,https://www.gymvisual.com/illustrations/7308-cable-cross-over-lateral-pulldown-female.html,https://www.gymvisual.com/13357-large_default/cable-cross-over-lateral-pulldown-female.jpg
3045,Cable Deadlift (female),Cable,"Hips, Thighs",,,https://www.gymvisual.com/illustrations/7309-cable-deadlift-female.html,https://www.gymvisual.com/13359-large_default/cable-deadlift-female.jpg
